数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
肥牛,360,0.0292930603027343,0.0008580833818996,0.0
肥膘肉,360,0.2902098683749928,0.1581566012072645,-0.3850684166333169
胖头鱼,620,0.2735009511311849,0.078208857047745,0.6871645718090198
胡桃,33,0.0001602172851562,2.566957846283913e-08,0.0
腔排骨,360,2.038457561941708,7.113266418073796,-1.231461595466298
芥兰,259,3.22417275706927,10.653664606122309,-27.916139400032687
芦笋,34,33.24495887756348,1105.2276417685616,0.0
芦荟,34,4.457803726196289,21.87076158464334,-8.720338482063683
花生,33,0.866173267364502,0.7503599168180699,0.0
花生米,33,0.2178518772125235,0.0474921140377087,0.0
花蛤,310,0.5537389064657277,0.456230775075953,-0.8446638549945977
花螺,228,3.281478518531436,17.130648710771872,-1.31240161660557
苋菜,259,1.8754236936569209,5.171882554629863,-1.7972922470954802
苤蓝,34,0.4124312400817871,0.1716183368582733,0.0
苦菊,259,1.1436103681723275,1.725862153375272,0.2428814925025459
茼蒿,259,2.264608490467072,6.41398569801031,-2.689078929514172
荆芥,153,1.0927988290786743,2.0637188324459634,-1.168114659480918
草鱼,930,0.1172366928268266,0.0190472719099225,0.9769496799684244
荔浦芋头,34,0.5335745811462398,0.5442561557160834,-1.1770246228643375
荞麦面,33,0.1084033250808715,0.011754750335541,0.0
荠菜,143,0.1606624309833233,0.0704651704429055,0.1493847282249264
荷兰豆,34,5.158722400665283,30.913144695171013,-6.728286173792753
莜麦面,33,0.0,0.0,1.0
莲子,33,0.919208526611328,1.070372214904637,-3.2814888596185483
菊花菜,259,1.3962005058924358,2.62393692620673,-4.012561917932729
菊苣,34,15.484235763549805,243.2720556678032,-242.2720556678032
菜心,259,1.8045193950335183,4.423440792213511,-4.820449791696134
菠菜,259,0.9789774696032206,1.3478436976992711,-0.4003823479405839
菠萝蜜,33,2.050153970718384,4.207932198804087,0.0
葡萄干,33,1.2752571105957031,1.8640068766690088,-6.456027506676037
葵花籽,33,0.5648455619812012,0.3192358027940827,0.0
蒿子秆,259,1.359601724147797,2.4960262799735045,-1.1595036308350437
薄皮核桃,33,0.1882238388061523,0.0354282134949244,0.0
薏仁米,33,0.0,0.0,1.0
虹鳟鱼,310,0.1573308747390221,0.0247559241618326,0.0
虾仁,274,0.4110927581787109,0.1960433432345431,0.2111589284133862
蚕蛹,310,1.807349106361126,3.9962949544805553,-0.938226099606774
蚕豆,66,0.1295633316040039,0.016786656896329,0.0
蚕豆仁,34,4.550393581390381,23.640348846258803,-6.719297582451854
蛇果,33,0.0554208755493164,0.0047366659509862,0.0
蛏子,310,0.7660436301395819,0.8775064774924035,-2.547994940245716
西柚,33,1.7181715965270996,2.9669535085799907,0.0
西洋菜,34,1.4664297103881836,2.7504272101668903,-10.00170884066756
话梅,33,8.0108642578125e-05,6.4173946157097825e-09,0.0
豆尖,34,1.933145046234132,4.044177558973845,-15.176710235895438
豇豆,33,0.1851191520690918,0.0342691004627795,0.0
豌豆苗,259,5.49005921681722,46.46168343109912,-1.8346686604283835
象拔蚌,212,0.7771224975585938,0.6039193762117065,0.0
赤贝,266,0.0,0.0,1.0
通脊,360,0.5567922872655532,0.4795136521640201,0.3775207390212159
金果,31,9.139163970947266,109.85359836128193,-6.811811439024491
金鲳鱼,620,1.3669191360473627,3.654193441222013,0.3220682364679139
金龙鱼东北大米,33,4.7683715642676816e-08,2.2737367374916617e-15,0.0
金龙鱼大豆油,33,6.045450210571289,36.55047505617404,0.0
金龙鱼调和油,33,0.3716392517089844,0.1476308821293059,0.0
金龙鱼非转基因大豆油,33,1.4889068603515625,2.2318343410734087,0.0
金龙鱼非转基因玉米油,33,1.827064514160156,3.751983750727959,0.0
金龙鱼非转基因葵花籽油,33,2.9051971435546875,9.608866175927687,0.0
钉螺,310,0.2936533895032159,0.2336046536872251,-6.016482633962736
银芽,34,0.2892365455627437,0.1103168953145537,-0.7650703250328659
长寿果,33,0.5,0.4365013863571221,-0.7460055454284884
青柚,33,0.0,0.0,1.0
青苹果,33,3.20153284072876,10.288484138948206,0.0
青蒜,259,0.6813994745413462,0.7681586026096285,-0.434704740158873
青蛤,310,0.4447299365339608,0.2208263675103871,0.0
青豆,66,0.3639183044433594,0.1324365323089296,0.0
青豌豆,33,0.0,0.0,1.0
青鱼,310,0.0077362060546875,5.9848884120583534e-05,0.0
非转基因九三大豆油,33,0.5599517822265625,0.3175956381601281,0.0
面包蟹,310,11.791033777697333,261.3069844441348,-0.2429817529271345
韭黄,34,3.943869590759277,16.514373743028038,-15.51437374302801
首农双河秋田小町,33,9.536743172944284e-08,9.09494703466994e-15,0.0
首农双河长粒香大米,33,4.7683715642676816e-08,2.2737367374916617e-15,0.0
香椿,36,42.81822204589844,2050.2212255451013,-15.943977070620672
香芋头,34,0.3068327903747558,0.09414667730789,0.0
香芹,259,0.6685263991355898,0.5750658485358023,-1.0896973614069911
香葱,259,1.27527707417806,2.677453083672784,-2.22829491529099
香蕉干,33,1.026017665863037,1.0527711955151062,0.0
香蕉西葫,34,2.054518222808838,4.971666414232914,-3.9716664142329137
马蹄笋,30,3.581367492675781,12.826193117594812,-100.0
高山娃娃,34,0.6140880584716792,0.501557776893832,-2.5666330801339248
高粱米,33,0.1311321258544922,0.0171956344311183,0.0
鱼腥草叶,34,1.5447750091552734,2.712315400633088,-0.2054735113924835
鱼腥草根,34,2.532647132873535,6.415878235837226,0.0
鱿鱼,620,0.3687330881754564,0.2682398790519993,0.9831018909449492
鲁花花生油,33,0.0943145751953125,0.0101788586471229,0.0
鲁花非转基因大豆油,33,0.9886131286621094,0.97758423074265,0.0
鲍鱼,930,0.2806599926162552,0.1918305219826585,0.97590150711421
鲍鱼果,33,0.0,0.0,1.0
鲐鲅,310,0.0413728746874579,0.0017124628645731,0.0
鲟鱼,310,0.6827122918490706,0.6889575810669941,-4.794133256773421
鲢鱼,620,0.0503597259521484,0.0028393858492563,0.9798088117386214
鲤鱼,620,0.112075916926066,0.0158668907710989,-0.115913197088278
鲫鱼,930,0.1228247422438401,0.025938275210662,0.9612982239604516
鲶鱼,310,0.0517241379310344,0.0258620689655172,-0.1153846153846154
鲽鱼,276,0.0265941619873046,0.000707249451807,0.0
鳕鱼,310,0.0,0.0,1.0
鸡头,360,0.0,0.0,1.0
鸡心,360,0.0849526321186739,0.0113510860049168,-1.5830424058432868
鸡排腿,360,0.0628804823931526,0.0179157295151959,-0.2831836009644695
鸡架子,360,0.0115513801574707,0.0001334343835424,0.0
鸡毛菜,258,2.559464613596598,8.896812508376703,-0.3182370146979805
鸡油,360,0.0644454254823572,0.0139799973387051,-0.0773917949028752
鸡爪,360,0.3177652359008789,0.1378661174275133,-1.6562205291034235
鸡琵琶腿,360,0.0458380362566786,0.0062506206752016,-0.5053578126110556
鸡翅,360,0.0005904365988338,3.486154716537225e-07,0.0
鸡翅中,360,0.3159066368551815,0.1951522233654994,-0.6835520164963982
鸡翅尖,360,0.0002751350402832,7.56992903916398e-08,0.0
鸡翅根,360,0.2368023928473976,0.0855635986325346,0.0187349204443442
鸡肝,360,0.0,0.0,1.0
鸡胗,360,0.0305986404418945,0.0009362767968923,0.0
鸡胸,360,0.0361163167392493,0.0013048290244726,0.0
鸡脖子,360,0.0054521560668945,2.9726005777774844e-05,0.0
鸡边腿,360,0.0239664077758794,0.0005743887016797,0.0
鸭头,360,0.0662817955017089,0.0060315727590237,0.0
鸭心,360,0.0287312339333926,0.0008941736145569,0.0
鸭肝,360,0.9994641191819136,1.0370357946502171,0.0
鸭肠,360,0.0850530792685116,0.0072340378437462,0.0
鸭胗,360,0.1705281313727883,0.1286726161933449,0.0
鸭脖子,360,0.6869286509121165,4.6861536299606525,-0.0449833326069664
鸭腿,360,0.0988238671246696,0.0106652664723472,-2.2616529211728724
鸵鸟蛋,360,1.446941375732422,4.161567541269024,-0.3271095386777907
鸽子蛋,360,0.0770076274871827,0.0059301746912046,-3.0069558027055555e+28
鹅蛋,360,0.4916722353766946,0.5964747812655226,-0.8635806679539029
鹌鹑蛋,360,0.1673100050757912,0.0626070367698291,0.3178724363249526
麦仁,33,0.1311976909637451,0.0172128341142183,0.0
黄心菜,249,0.9554841124493144,1.0530960169379868,-1.19628540492882
黄花菜,33,10.51206970214844,116.442821470846,-28.110705367711606
黄花鱼,930,0.5780219822139531,0.5536483704482424,0.7906692468412978
黄蚬子,310,0.7442614456702917,1.201538136797571,-3.858142178109445
